simulation,position,driver_id,driver_name,best_time,q1_time,q2_time,q3_time,eliminated_in
56,7,PIA,Oscar Piastri,80.458,80.668,80.458,80.756,
56,8,NOR,Lando Norris,80.466,80.582,80.466,80.574,
56,9,ALO,Fernando Alonso,80.475,80.531,80.475,80.572,
56,10,ZHO,Zhou Guanyu,80.563,80.908,80.563,80.825,
56,11,ALB,Alexander Albon,80.667,80.667,80.833,,Q2
56,12,STR,Lance Stroll,80.706,80.741,80.706,,Q2
56,13,RIC,Daniel Ricciardo,80.793,80.793,80.954,,Q2
56,14,BOT,Valtteri Bottas,80.807,80.807,80.951,,Q2
56,15,HUL,Nico Hulkenberg,80.835,80.843,80.835,,Q2
56,16,GAS,Pierre Gasly,80.916,80.916,,,Q1
56,17,MAG,Kevin Magnussen,80.950,80.950,,,Q1
56,18,OCO,Esteban Ocon,81.036,81.036,,,Q1
56,19,TSU,Yuki Tsunoda,81.045,81.045,,,Q1
56,20,SAR,Logan Sargeant,81.168,81.168,,,Q1
57,1,PER,Sergio Perez,80.187,80.187,80.312,80.263,
57,2,SAI,Carlos Sainz,80.255,80.325,80.372,80.255,
57,3,NOR,Lando Norris,80.283,80.339,80.521,80.283,
57,4,VER,Max Verstappen,80.299,80.362,80.396,80.299,
57,5,RUS,George Russell,80.305,80.362,80.305,80.352,
57,6,HAM,Lewis Hamilton,80.329,80.329,80.367,80.631,
57,7,LEC,Charles Leclerc,80.452,80.499,80.452,80.472,
57,8,RIC,Daniel Ricciardo,80.478,80.684,80.789,80.478,
57,9,ALO,Fernando Alonso,80.547,80.547,80.619,80.697,
57,10,PIA,Oscar Piastri,80.547,80.586,80.613,80.547,
57,11,TSU,Yuki Tsunoda,80.709,80.709,80.791,,Q2
57,12,OCO,Esteban Ocon,80.747,80.747,81.180,,Q2
57,13,GAS,Pierre Gasly,80.795,80.795,80.945,,Q2
57,14,BOT,Valtteri Bottas,80.810,80.810,81.027,,Q2
57,15,ZHO,Zhou Guanyu,80.876,80.876,80.877,,Q2
57,16,STR,Lance Stroll,80.890,80.890,,,Q1
57,17,ALB,Alexander Albon,80.903,80.903,,,Q1
57,18,MAG,Kevin Magnussen,80.931,80.931,,,Q1
57,19,SAR,Logan Sargeant,80.965,80.965,,,Q1
57,20,HUL,Nico Hulkenberg,81.030,81.030,,,Q1
58,1,VER,Max Verstappen,80.128,80.422,80.128,80.319,
58,2,SAI,Carlos Sainz,80.246,80.602,80.246,80.559,
58,3,RUS,George Russell,80.270,80.367,80.506,80.270,
58,4,PER,Sergio Perez,80.273,80.533,80.419,80.273,
58,5,LEC,Charles Leclerc,80.287,80.287,80.485,80.424,
58,6,HAM,Lewis Hamilton,80.373,80.373,80.992,,Q2
58,7,PIA,Oscar Piastri,80.436,80.588,80.574,80.436,
58,8,NOR,Lando Norris,80.438,80.760,80.533,80.438,
58,9,STR,Lance Stroll,80.445,80.725,80.445,80.876,
58,10,ALO,Fernando Alonso,80.521,80.521,80.764,,Q2
58,11,GAS,Pierre Gasly,80.663,80.710,80.663,81.043,
58,12,OCO,Esteban Ocon,80.709,80.816,80.709,80.840,
58,13,MAG,Kevin Magnussen,80.715,80.715,80.830,,Q2
58,14,TSU,Yuki Tsunoda,80.726,80.738,80.726,,Q2
58,15,RIC,Daniel Ricciardo,80.808,80.852,80.808,,Q2
58,16,HUL,Nico Hulkenberg,80.903,80.903,,,Q1
58,17,ZHO,Zhou Guanyu,81.048,81.048,,,Q1
58,18,BOT,Valtteri Bottas,81.078,81.078,,,Q1
58,19,ALB,Alexander Albon,81.104,81.104,,,Q1
58,20,SAR,Logan Sargeant,81.160,81.160,,,Q1
59,1,VER,Max Verstappen,80.029,80.029,80.546,80.374,
59,2,SAI,Carlos Sainz,80.261,80.261,80.278,80.433,
59,3,NOR,Lando Norris,80.314,80.496,80.314,80.493,
59,4,PIA,Oscar Piastri,80.334,80.460,80.334,80.634,
59,5,LEC,Charles Leclerc,80.412,80.412,80.423,80.510,
59,6,PER,Sergio Perez,80.417,80.417,80.655,,Q2
59,7,RUS,George Russell,80.482,80.526,80.482,80.660,
59,8,HAM,Lewis Hamilton,80.486,80.486,80.503,80.516,
59,9,ALO,Fernando Alonso,80.556,80.805,80.556,80.643,
59,10,STR,Lance Stroll,80.569,80.696,80.569,80.850,
59,11,GAS,Pierre Gasly,80.591,80.705,80.591,80.672,
59,12,OCO,Esteban Ocon,80.631,80.631,80.714,,Q2
59,13,ALB,Alexander Albon,80.649,80.649,80.793,,Q2
59,14,MAG,Kevin Magnussen,80.660,80.660,80.904,,Q2
59,15,SAR,Logan Sargeant,80.871,80.871,81.133,,Q2
59,16,BOT,Valtteri Bottas,80.984,80.984,,,Q1
59,17,RIC,Daniel Ricciardo,80.995,80.995,,,Q1
59,18,TSU,Yuki Tsunoda,81.013,81.013,,,Q1
59,19,HUL,Nico Hulkenberg,81.031,81.031,,,Q1
59,20,ZHO,Zhou Guanyu,81.062,81.062,,,Q1
60,1,PER,Sergio Perez,80.113,80.269,80.217,80.113,
60,2,VER,Max Verstappen,80.182,80.261,80.445,80.182,
60,3,LEC,Charles Leclerc,80.242,80.429,80.242,80.363,
60,4,PIA,Oscar Piastri,80.278,80.278,80.414,80.388,
60,5,NOR,Lando Norris,80.316,80.390,80.316,80.550,
60,6,SAI,Carlos Sainz,80.373,80.475,80.373,80.444,
60,7,RUS,George Russell,80.458,80.458,80.468,80.635,
60,8,HAM,Lewis Hamilton,80.533,80.715,80.694,80.533,
60,9,ALO,Fernando Alonso,80.586,80.701,80.754,80.586,
60,10,OCO,Esteban Ocon,80.658,80.658,80.666,80.901,
60,11,HUL,Nico Hulkenberg,80.692,80.692,80.930,,Q2
60,12,RIC,Daniel Ricciardo,80.721,80.721,81.001,,Q2
60,13,ALB,Alexander Albon,80.784,80.827,80.784,,Q2
60,14,ZHO,Zhou Guanyu,80.792,80.792,81.050,,Q2
60,15,STR,Lance Stroll,80.796,80.798,80.796,,Q2
60,16,TSU,Yuki Tsunoda,80.959,80.959,,,Q1
60,17,SAR,Logan Sargeant,80.966,80.966,,,Q1
60,18,GAS,Pierre Gasly,80.967,80.967,,,Q1
60,19,BOT,Valtteri Bottas,80.997,80.997,,,Q1
60,20,MAG,Kevin Magnussen,81.032,81.032,,,Q1
61,1,PER,Sergio Perez,80.115,80.115,80.640,,Q2
61,2,SAI,Carlos Sainz,80.227,80.681,80.227,80.451,
61,3,VER,Max Verstappen,80.295,80.545,80.331,80.295,
61,4,RUS,George Russell,80.302,80.302,80.491,80.751,
61,5,PIA,Oscar Piastri,80.323,80.545,80.556,80.323,
61,6,HAM,Lewis Hamilton,80.337,80.562,80.569,80.337,
61,7,LEC,Charles Leclerc,80.348,80.366,80.348,80.416,
61,8,NOR,Lando Norris,80.443,80.466,80.512,80.443,
61,9,STR,Lance Stroll,80.488,80.676,80.488,80.495,
61,10,ALB,Alexander Albon,80.532,80.779,80.532,80.771,
61,11,ALO,Fernando Alonso,80.539,80.608,80.539,80.543,
61,12,GAS,Pierre Gasly,80.620,80.650,80.620,,Q2
61,13,ZHO,Zhou Guanyu,80.726,80.726,80.831,,Q2
61,14,BOT,Valtteri Bottas,80.796,80.796,81.124,,Q2
61,15,HUL,Nico Hulkenberg,80.832,80.832,81.129,,Q2
61,16,RIC,Daniel Ricciardo,80.843,80.843,,,Q1
61,17,SAR,Logan Sargeant,80.860,80.860,,,Q1
61,18,TSU,Yuki Tsunoda,80.897,80.897,,,Q1
61,19,MAG,Kevin Magnussen,80.934,80.934,,,Q1
61,20,OCO,Esteban Ocon,81.165,81.165,,,Q1
62,1,RUS,George Russell,80.088,80.663,80.613,80.088,
62,2,VER,Max Verstappen,80.173,80.283,80.173,80.503,
62,3,PER,Sergio Perez,80.206,80.206,80.318,80.549,
62,4,LEC,Charles Leclerc,80.250,80.448,80.250,80.585,
62,5,SAI,Carlos Sainz,80.360,80.360,80.594,80.376,
62,6,NOR,Lando Norris,80.428,80.428,80.511,80.456,
62,7,ALO,Fernando Alonso,80.505,80.651,80.575,80.505,
62,8,GAS,Pierre Gasly,80.573,80.573,80.606,80.833,
62,9,ALB,Alexander Albon,80.578,80.625,80.578,80.732,
62,10,PIA,Oscar Piastri,80.589,80.612,80.589,80.775,
62,11,HAM,Lewis Hamilton,80.603,80.603,80.724,,Q2
62,12,STR,Lance Stroll,80.719,80.719,80.799,,Q2
62,13,SAR,Logan Sargeant,80.727,80.748,80.727,,Q2
62,14,TSU,Yuki Tsunoda,80.728,80.728,80.928,,Q2
62,15,BOT,Valtteri Bottas,80.772,80.772,81.046,,Q2
62,16,MAG,Kevin Magnussen,80.903,80.903,,,Q1
62,17,HUL,Nico Hulkenberg,80.962,80.962,,,Q1
62,18,RIC,Daniel Ricciardo,80.978,80.978,,,Q1
62,19,OCO,Esteban Ocon,81.067,81.067,,,Q1
62,20,ZHO,Zhou Guanyu,81.093,81.093,,,Q1
63,1,VER,Max Verstappen,80.036,80.334,80.036,80.047,
63,2,NOR,Lando Norris,80.229,80.409,80.240,80.229,
63,3,LEC,Charles Leclerc,80.252,80.272,80.252,80.636,
63,4,HAM,Lewis Hamilton,80.270,80.364,80.270,80.541,
63,5,PER,Sergio Perez,80.324,80.482,80.400,80.324,
63,6,SAI,Carlos Sainz,80.408,80.572,80.408,80.608,
63,7,RUS,George Russell,80.430,80.430,80.638,80.646,
63,8,ALO,Fernando Alonso,80.431,80.559,80.514,80.431,
63,9,STR,Lance Stroll,80.525,80.525,80.783,,Q2
63,10,GAS,Pierre Gasly,80.527,80.671,80.778,80.527,
63,11,PIA,Oscar Piastri,80.528,80.528,80.544,80.685,
63,12,ALB,Alexander Albon,80.633,80.633,80.845,,Q2
63,13,BOT,Valtteri Bottas,80.746,80.746,81.015,,Q2
63,14,TSU,Yuki Tsunoda,80.785,80.852,80.785,,Q2
63,15,OCO,Esteban Ocon,80.851,80.851,80.957,,Q2
63,16,ZHO,Zhou Guanyu,80.856,80.856,,,Q1
63,17,HUL,Nico Hulkenberg,80.879,80.879,,,Q1
63,18,RIC,Daniel Ricciardo,80.967,80.967,,,Q1
63,19,MAG,Kevin Magnussen,80.976,80.976,,,Q1
63,20,SAR,Logan Sargeant,81.024,81.024,,,Q1
64,1,VER,Max Verstappen,80.049,80.315,80.376,80.049,
64,2,HAM,Lewis Hamilton,80.164,80.669,80.364,80.164,
64,3,SAI,Carlos Sainz,80.166,80.166,80.545,80.660,
64,4,PER,Sergio Perez,80.281,80.449,80.281,80.428,
64,5,PIA,Oscar Piastri,80.320,80.553,80.539,80.320,
64,6,RUS,George Russell,80.347,80.347,80.734,,Q2
64,7,LEC,Charles Leclerc,80.349,80.349,80.497,80.449,
64,8,NOR,Lando Norris,80.425,80.504,80.613,80.425,
64,9,ALO,Fernando Alonso,80.494,80.780,80.575,80.494,
64,10,MAG,Kevin Magnussen,80.632,80.889,80.632,80.892,
64,11,OCO,Esteban Ocon,80.637,80.637,80.730,80.747,
64,12,STR,Lance Stroll,80.638,80.638,81.318,,Q2
64,13,GAS,Pierre Gasly,80.746,80.746,81.061,,Q2
64,14,RIC,Daniel Ricciardo,80.802,80.873,80.802,,Q2
64,15,BOT,Valtteri Bottas,80.852,80.852,81.126,,Q2
64,16,ALB,Alexander Albon,80.929,80.929,,,Q1
64,17,TSU,Yuki Tsunoda,80.957,80.957,,,Q1
64,18,SAR,Logan Sargeant,80.987,80.987,,,Q1
64,19,HUL,Nico Hulkenberg,81.018,81.018,,,Q1
64,20,ZHO,Zhou Guanyu,81.066,81.066,,,Q1
65,1,VER,Max Verstappen,80.225,80.262,80.285,80.225,
65,2,SAI,Carlos Sainz,80.287,80.556,80.492,80.287,
65,3,LEC,Charles Leclerc,80.362,80.362,80.569,80.549,
65,4,NOR,Lando Norris,80.377,80.665,80.481,80.377,
65,5,HAM,Lewis Hamilton,80.384,80.553,80.463,80.384,
65,6,PER,Sergio Perez,80.419,80.419,80.694,80.529,
65,7,RIC,Daniel Ricciardo,80.438,80.438,80.840,,Q2
65,8,PIA,Oscar Piastri,80.476,80.487,80.563,80.476,
65,9,RUS,George Russell,80.541,80.567,80.541,80.689,
65,10,ALB,Alexander Albon,80.623,80.848,80.623,80.735,
65,11,ALO,Fernando Alonso,80.653,80.653,80.797,,Q2
65,12,BOT,Valtteri Bottas,80.769,80.954,80.774,80.769,
65,13,SAR,Logan Sargeant,80.804,80.804,80.892,,Q2
65,14,HUL,Nico Hulkenberg,80.882,80.889,80.882,,Q2
65,15,STR,Lance Stroll,80.891,80.891,80.891,,Q2
65,16,OCO,Esteban Ocon,80.963,80.963,,,Q1
65,17,GAS,Pierre Gasly,80.969,80.969,,,Q1
65,18,MAG,Kevin Magnussen,81.027,81.027,,,Q1
65,19,TSU,Yuki Tsunoda,81.083,81.083,,,Q1
65,20,ZHO,Zhou Guanyu,81.196,81.196,,,Q1
66,1,PER,Sergio Perez,80.154,80.154,80.341,80.229,
66,2,RUS,George Russell,80.184,80.184,80.611,80.422,
66,3,LEC,Charles Leclerc,80.190,80.485,80.190,80.263,
66,4,NOR,Lando Norris,80.256,80.267,80.256,80.276,
66,5,HAM,Lewis Hamilton,80.261,80.261,80.479,80.853,
66,6,SAI,Carlos Sainz,80.345,80.345,80.431,80.488,
66,7,VER,Max Verstappen,80.358,80.551,80.358,80.420,
66,8,PIA,Oscar Piastri,80.375,80.648,80.444,80.375,
66,9,OCO,Esteban Ocon,80.571,80.571,80.589,80.907,
66,10,TSU,Yuki Tsunoda,80.587,80.897,80.587,80.977,
66,11,STR,Lance Stroll,80.590,80.590,80.774,,Q2
66,12,ALO,Fernando Alonso,80.669,80.669,80.853,,Q2
66,13,ALB,Alexander Albon,80.730,80.730,80.947,,Q2
66,14,MAG,Kevin Magnussen,80.753,80.789,80.753,,Q2
66,15,HUL,Nico Hulkenberg,80.852,80.852,80.895,,Q2
66,16,ZHO,Zhou Guanyu,80.957,80.957,,,Q1
66,17,RIC,Daniel Ricciardo,80.965,80.965,,,Q1
66,18,GAS,Pierre Gasly,81.019,81.019,,,Q1
66,19,BOT,Valtteri Bottas,81.036,81.036,,,Q1
66,20,SAR,Logan Sargeant,81.216,81.216,,,Q1
67,1,NOR,Lando Norris,80.213,80.488,80.213,80.551,
67,2,HAM,Lewis Hamilton,80.235,80.235,80.532,80.477,
67,3,VER,Max Verstappen,80.255,80.255,80.305,80.288,
67,4,SAI,Carlos Sainz,80.257,80.257,80.462,80.328,
67,5,PER,Sergio Perez,80.280,80.280,80.475,80.377,
67,6,PIA,Oscar Piastri,80.287,80.287,80.681,,Q2
67,7,ALO,Fernando Alonso,80.359,80.690,80.359,80.606,
67,8,RUS,George Russell,80.444,80.566,80.595,80.444,
67,9,LEC,Charles Leclerc,80.492,80.620,80.492,80.542,
67,10,GAS,Pierre Gasly,80.507,80.622,80.507,80.824,
67,11,OCO,Esteban Ocon,80.622,80.697,80.622,80.740,
67,12,RIC,Daniel Ricciardo,80.682,80.793,80.682,,Q2
67,13,STR,Lance Stroll,80.691,80.691,80.812,,Q2
67,14,BOT,Valtteri Bottas,80.742,80.742,81.017,,Q2
67,15,ALB,Alexander Albon,80.756,80.756,80.860,,Q2
67,16,HUL,Nico Hulkenberg,80.855,80.855,,,Q1
67,17,MAG,Kevin Magnussen,80.860,80.860,,,Q1
67,18,TSU,Yuki Tsunoda,80.974,80.974,,,Q1
67,19,ZHO,Zhou Guanyu,81.003,81.003,,,Q1
67,20,SAR,Logan Sargeant,81.140,81.140,,,Q1
68,1,NOR,Lando Norris,80.117,80.144,80.614,80.117,
68,2,PIA,Oscar Piastri,80.132,80.523,80.450,80.132,
68,3,RUS,George Russell,80.221,80.723,80.381,80.221,
68,4,VER,Max Verstappen,80.223,80.223,80.235,80.394,
68,5,PER,Sergio Perez,80.239,80.239,80.381,80.374,
68,6,LEC,Charles Leclerc,80.240,80.240,80.641,80.423,
68,7,SAI,Carlos Sainz,80.315,80.361,80.315,80.389,
68,8,HAM,Lewis Hamilton,80.325,80.563,80.325,80.532,
68,9,STR,Lance Stroll,80.421,80.691,80.519,80.421,
68,10,GAS,Pierre Gasly,80.579,80.579,80.969,,Q2
68,11,BOT,Valtteri Bottas,80.638,80.766,80.638,80.639,
68,12,TSU,Yuki Tsunoda,80.694,80.821,80.694,,Q2
68,13,ALO,Fernando Alonso,80.723,80.723,80.728,,Q2
68,14,MAG,Kevin Magnussen,80.728,80.728,81.114,,Q2
68,15,OCO,Esteban Ocon,80.729,80.729,80.849,,Q2
68,16,SAR,Logan Sargeant,80.892,80.892,,,Q1
68,17,HUL,Nico Hulkenberg,80.922,80.922,,,Q1
68,18,ALB,Alexander Albon,80.935,80.935,,,Q1
68,19,RIC,Daniel Ricciardo,80.984,80.984,,,Q1
68,20,ZHO,Zhou Guanyu,81.041,81.041,,,Q1
69,1,LEC,Charles Leclerc,80.131,80.131,80.333,80.476,
69,2,HAM,Lewis Hamilton,80.153,80.569,80.153,80.533,
69,3,PIA,Oscar Piastri,80.208,80.567,80.351,80.208,
69,4,PER,Sergio Perez,80.240,80.513,80.289,80.240,
69,5,NOR,Lando Norris,80.268,80.268,80.588,80.487,
69,6,VER,Max Verstappen,80.273,80.273,80.368,80.312,
69,7,RUS,George Russell,80.300,80.300,80.698,,Q2
69,8,SAI,Carlos Sainz,80.447,80.536,80.630,80.447,
69,9,ALO,Fernando Alonso,80.526,80.526,80.684,80.587,
69,10,OCO,Esteban Ocon,80.581,80.652,80.581,80.620,
69,11,RIC,Daniel Ricciardo,80.653,80.653,80.843,,Q2
69,12,STR,Lance Stroll,80.676,80.731,80.676,80.861,
69,13,ALB,Alexander Albon,80.773,80.776,80.773,,Q2
69,14,MAG,Kevin Magnussen,80.816,80.841,80.816,,Q2
69,15,HUL,Nico Hulkenberg,80.890,80.890,80.978,,Q2
69,16,SAR,Logan Sargeant,80.916,80.916,,,Q1
69,17,TSU,Yuki Tsunoda,80.937,80.937,,,Q1
69,18,GAS,Pierre Gasly,80.948,80.948,,,Q1
69,19,BOT,Valtteri Bottas,80.980,80.980,,,Q1
69,20,ZHO,Zhou Guanyu,80.996,80.996,,,Q1
70,1,VER,Max Verstappen,80.107,80.115,80.107,80.354,
70,2,RUS,George Russell,80.160,80.559,80.160,80.670,
70,3,NOR,Lando Norris,80.209,80.410,80.209,80.569,
70,4,PIA,Oscar Piastri,80.315,80.471,80.315,80.649,
70,5,PER,Sergio Perez,80.328,80.397,80.328,80.538,
70,6,SAI,Carlos Sainz,80.383,80.584,80.447,80.383,
70,7,LEC,Charles Leclerc,80.430,80.430,80.645,80.586,
70,8,HAM,Lewis Hamilton,80.437,80.498,80.437,80.531,
70,9,ALB,Alexander Albon,80.504,80.504,80.958,,Q2
70,10,OCO,Esteban Ocon,80.524,80.524,80.954,,Q2
70,11,ALO,Fernando Alonso,80.542,80.542,80.743,80.695,
70,12,HUL,Nico Hulkenberg,80.632,80.632,81.003,,Q2
70,13,STR,Lance Stroll,80.684,80.742,80.684,81.028,
70,14,GAS,Pierre Gasly,80.759,80.759,80.827,,Q2
70,15,SAR,Logan Sargeant,80.869,80.869,81.070,,Q2
70,16,BOT,Valtteri Bottas,80.878,80.878,,,Q1
70,17,RIC,Daniel Ricciardo,80.882,80.882,,,Q1
70,18,MAG,Kevin Magnussen,81.096,81.096,,,Q1
70,19,TSU,Yuki Tsunoda,81.097,81.097,,,Q1
70,20,ZHO,Zhou Guanyu,81.433,81.433,,,Q1
71,1,NOR,Lando Norris,80.118,80.568,80.118,80.661,
71,2,VER,Max Verstappen,80.216,80.335,80.405,80.216,
71,3,RUS,George Russell,80.218,80.218,80.322,80.401,
71,4,SAI,Carlos Sainz,80.228,80.228,80.261,80.427,
71,5,HAM,Lewis Hamilton,80.274,80.645,80.510,80.274,
71,6,PIA,Oscar Piastri,80.320,80.409,80.335,80.320,
71,7,PER,Sergio Perez,80.330,80.517,80.330,80.344,
71,8,LEC,Charles Leclerc,80.375,80.375,80.648,80.538,
71,9,ALO,Fernando Alonso,80.511,80.540,80.633,80.511,
71,10,GAS,Pierre Gasly,80.560,80.678,80.560,80.578,
71,11,STR,Lance Stroll,80.655,80.679,80.655,,Q2
71,12,ALB,Alexander Albon,80.656,80.656,80.947,,Q2
71,13,MAG,Kevin Magnussen,80.807,80.807,80.916,,Q2
71,14,SAR,Logan Sargeant,80.819,80.819,80.973,,Q2
71,15,HUL,Nico Hulkenberg,80.879,80.879,81.282,,Q2
71,16,ZHO,Zhou Guanyu,80.925,80.925,,,Q1
71,17,BOT,Valtteri Bottas,80.939,80.939,,,Q1
71,18,RIC,Daniel Ricciardo,80.997,80.997,,,Q1
71,19,TSU,Yuki Tsunoda,81.031,81.031,,,Q1
71,20,OCO,Esteban Ocon,81.365,81.365,,,Q1
72,1,RUS,George Russell,80.072,80.457,80.072,80.474,
72,2,LEC,Charles Leclerc,80.118,80.118,80.192,80.351,
72,3,VER,Max Verstappen,80.124,80.228,80.124,80.189,
72,4,NOR,Lando Norris,80.143,80.365,80.143,80.501,
72,5,SAI,Carlos Sainz,80.243,80.454,80.525,80.243,
72,6,HAM,Lewis Hamilton,80.247,80.324,80.247,80.476,
72,7,PER,Sergio Perez,80.276,80.276,80.768,,Q2
72,8,ALO,Fernando Alonso,80.471,80.471,80.756,,Q2
72,9,PIA,Oscar Piastri,80.566,80.657,80.566,80.720,
72,10,GAS,Pierre Gasly,80.570,80.598,80.570,80.803,
72,11,STR,Lance Stroll,80.632,80.761,80.648,80.632,
72,12,ALB,Alexander Albon,80.632,80.632,80.876,,Q2
72,13,OCO,Esteban Ocon,80.639,80.712,80.639,81.019,
72,14,MAG,Kevin Magnussen,80.763,80.763,80.888,,Q2
72,15,RIC,Daniel Ricciardo,80.768,80.768,80.808,,Q2
72,16,ZHO,Zhou Guanyu,80.817,80.817,,,Q1
72,17,HUL,Nico Hulkenberg,80.880,80.880,,,Q1
72,18,TSU,Yuki Tsunoda,80.967,80.967,,,Q1
72,19,BOT,Valtteri Bottas,81.161,81.161,,,Q1
72,20,SAR,Logan Sargeant,81.177,81.177,,,Q1
73,1,VER,Max Verstappen,80.241,80.271,80.428,80.241,
73,2,RUS,George Russell,80.261,80.261,80.588,80.561,
73,3,PER,Sergio Perez,80.315,80.525,80.352,80.315,
73,4,LEC,Charles Leclerc,80.328,80.328,80.563,80.352,
73,5,PIA,Oscar Piastri,80.399,80.399,80.510,80.500,
73,6,HAM,Lewis Hamilton,80.414,80.600,80.414,80.573,
73,7,SAI,Carlos Sainz,80.447,80.482,80.455,80.447,
73,8,GAS,Pierre Gasly,80.498,80.663,80.498,80.725,
73,9,NOR,Lando Norris,80.513,80.513,80.652,80.678,
73,10,ALB,Alexander Albon,80.525,80.760,80.525,80.886,
73,11,RIC,Daniel Ricciardo,80.641,80.641,80.699,,Q2
73,12,ALO,Fernando Alonso,80.669,80.695,80.669,,Q2
73,13,STR,Lance Stroll,80.748,80.748,80.766,,Q2
73,14,HUL,Nico Hulkenberg,80.790,80.879,80.790,,Q2
73,15,ZHO,Zhou Guanyu,80.836,80.836,81.054,,Q2
73,16,MAG,Kevin Magnussen,80.917,80.917,,,Q1
73,17,BOT,Valtteri Bottas,80.941,80.941,,,Q1
73,18,SAR,Logan Sargeant,80.966,80.966,,,Q1
73,19,TSU,Yuki Tsunoda,80.972,80.972,,,Q1
73,20,OCO,Esteban Ocon,80.991,80.991,,,Q1
74,1,PER,Sergio Perez,80.220,80.220,80.367,80.428,
74,2,VER,Max Verstappen,80.238,80.238,80.284,80.299,
74,3,LEC,Charles Leclerc,80.288,80.537,80.288,80.492,
74,4,ALO,Fernando Alonso,80.378,80.512,80.378,80.537,
74,5,PIA,Oscar Piastri,80.379,80.745,80.531,80.379,
74,6,HAM,Lewis Hamilton,80.391,80.535,80.391,80.400,
74,7,SAI,Carlos Sainz,80.393,80.500,80.414,80.393,
74,8,NOR,Lando Norris,80.416,80.701,80.502,80.416,
74,9,GAS,Pierre Gasly,80.529,80.732,80.529,80.810,
74,10,RIC,Daniel Ricciardo,80.598,80.746,80.598,80.947,
74,11,RUS,George Russell,80.665,80.677,80.665,,Q2
74,12,STR,Lance Stroll,80.667,80.667,80.718,,Q2
74,13,ALB,Alexander Albon,80.668,80.668,81.117,,Q2
74,14,OCO,Esteban Ocon,80.686,80.686,80.721,,Q2
74,15,BOT,Valtteri Bottas,80.711,80.802,80.711,,Q2
74,16,SAR,Logan Sargeant,80.906,80.906,,,Q1
74,17,HUL,Nico Hulkenberg,80.912,80.912,,,Q1
74,18,TSU,Yuki Tsunoda,80.929,80.929,,,Q1
74,19,ZHO,Zhou Guanyu,81.037,81.037,,,Q1
74,20,MAG,Kevin Magnussen,81.069,81.069,,,Q1
75,1,VER,Max Verstappen,80.166,80.166,80.353,80.333,
75,2,LEC,Charles Leclerc,80.230,80.398,80.230,80.427,
75,3,PER,Sergio Perez,80.280,80.344,80.280,80.511,
75,4,NOR,Lando Norris,80.289,80.333,80.289,80.380,
75,5,HAM,Lewis Hamilton,80.311,80.311,80.484,80.317,
75,6,STR,Lance Stroll,80.372,80.372,80.761,,Q2
75,7,PIA,Oscar Piastri,80.378,80.378,80.629,80.581,
75,8,ALO,Fernando Alonso,80.391,80.391,80.530,80.667,
75,9,SAI,Carlos Sainz,80.405,80.657,80.405,80.489,
75,10,ALB,Alexander Albon,80.433,80.819,80.433,80.998,
75,11,RUS,George Russell,80.494,80.494,80.685,80.497,
75,12,BOT,Valtteri Bottas,80.668,80.668,80.755,,Q2
75,13,HUL,Nico Hulkenberg,80.756,80.756,80.824,,Q2
75,14,RIC,Daniel Ricciardo,80.781,80.781,81.056,,Q2
75,15,GAS,Pierre Gasly,80.788,80.845,80.788,,Q2
75,16,TSU,Yuki Tsunoda,80.882,80.882,,,Q1
75,17,MAG,Kevin Magnussen,80.915,80.915,,,Q1
75,18,OCO,Esteban Ocon,80.934,80.934,,,Q1
75,19,SAR,Logan Sargeant,81.008,81.008,,,Q1
75,20,ZHO,Zhou Guanyu,81.040,81.040,,,Q1
76,1,VER,Max Verstappen,80.107,80.107,80.196,80.247,
76,2,PER,Sergio Perez,80.121,80.527,80.335,80.121,
76,3,LEC,Charles Leclerc,80.210,80.353,80.642,80.210,
76,4,RUS,George Russell,80.250,80.370,80.518,80.250,
76,5,SAI,Carlos Sainz,80.272,80.506,80.517,80.272,
76,6,HAM,Lewis Hamilton,80.362,80.485,80.457,80.362,
76,7,NOR,Lando Norris,80.374,80.426,80.596,80.374,
76,8,PIA,Oscar Piastri,80.382,80.572,80.454,80.382,
76,9,ALO,Fernando Alonso,80.457,80.472,80.457,80.645,
76,10,STR,Lance Stroll,80.642,80.642,80.876,,Q2
76,11,ALB,Alexander Albon,80.680,80.680,80.810,,Q2
76,12,OCO,Esteban Ocon,80.733,80.733,80.740,80.837,
76,13,SAR,Logan Sargeant,80.745,80.745,81.115,,Q2
76,14,MAG,Kevin Magnussen,80.782,80.782,80.880,,Q2
76,15,GAS,Pierre Gasly,80.830,80.830,80.868,,Q2
76,16,HUL,Nico Hulkenberg,80.891,80.891,,,Q1
76,17,BOT,Valtteri Bottas,80.948,80.948,,,Q1
76,18,ZHO,Zhou Guanyu,80.965,80.965,,,Q1
76,19,RIC,Daniel Ricciardo,80.997,80.997,,,Q1
76,20,TSU,Yuki Tsunoda,81.164,81.164,,,Q1
77,1,HAM,Lewis Hamilton,80.212,80.400,80.212,80.506,
77,2,VER,Max Verstappen,80.303,80.349,80.303,80.380,
77,3,SAI,Carlos Sainz,80.317,80.440,80.632,80.317,
77,4,LEC,Charles Leclerc,80.365,80.462,80.365,80.427,
77,5,NOR,Lando Norris,80.386,80.386,80.713,,Q2
77,6,PER,Sergio Perez,80.442,80.442,80.616,80.494,
